Title,Category,Sub-category,Post Text,URL
Error when creating removal order,Fulfillment By Amazon,Fulfillment By Amazon,My account has been deactivated and I have received an email from Amazon asking that I create a removal order by June or else they will dispose of my good AND charge me.I’ve been trying to create this removal order but I can get past the Review & Place Order page.I get this Error message - Whoops! An internal error occurred while processing your request. We are actively working to resolve the problem. Please try submitting your request again later.anyone know how I can resolve or at least speak to a human at Amazon?,https://sellercentral.amazon.com/forums/t/error-when-creating-removal-order/631055
"FBA shipment is lated, Full refunds",Fulfillment By Amazon,Fulfillment By Amazon,"because this Coronavirus i have a lot of pending FBA  ordesr, and and i notice there some refunds in recent days, and the reason are gave as ,Missing fulfill promise by Amazon ,and Amazon fully refund customer.anyone have same experiences ?",https://sellercentral.amazon.com/forums/t/fba-shipment-is-lated-full-refunds/594427
How do I switch listings from comingled to non-Comingled?,Fulfillment By Amazon,Fulfillment By Amazon,"We have always listed and sold as comingled. How do we switch to non-comingled, and do we have to do this for all inventory currently in the warehouse?",https://sellercentral.amazon.com/forums/t/how-do-i-switch-listings-from-comingled-to-non-comingled/630396
Shipping Address Undeliverable and sellers pay extra return shipping? Unfair!,Fulfillment By Amazon,Fulfillment By Amazon,"I have an FBA order that shows Shipping Address Undeliverable. Amazon initiated a full refund and also charged me an extra $5.99 for shipping. I guess that’s for the return shipping. It’s so unfair to sellers. We did nothing wrong on our end. At least the buyer should pay for their own mistake, not us!",https://sellercentral.amazon.com/forums/t/shipping-address-undeliverable-and-sellers-pay-extra-return-shipping-unfair/630911
FBA removal order,Fulfillment By Amazon,Fulfillment By Amazon,"Hello,I am constantly removing products from FBA that was returned from customers, but quite a few arrives damaged to us, whether it happens on the way back from the customer to ‘Amazon’ or on the way to our facility, is there a way to claim ‘Amazon’ on this?  And how can I claim ‘Amazon’?If anyone has any info please share it here,Thanks",https://sellercentral.amazon.com/forums/t/fba-removal-order/630853
Amazon Ordering Bot,Fulfillment By Amazon,FBA Orders and Customer Service,"It would appear that somebody wrote a bot that is placing an order every 20 minutes for 1 item that I’m selling.  They place the order and then immediately cancel the order, so nothing is shipped (item is FBA).I have opened a seller support ticket, but so far crickets.In the last 9 days 592 orders have been placed and cancelled.Is there an email address I can send this issue to for investigation?  Seems like some kind of fraud issue - somebody doesn’t want the 1 item to ship.",https://sellercentral.amazon.com/forums/t/amazon-ordering-bot/502871
Is the FBA running well?,Fulfillment By Amazon,Shipping Inventory to Amazon,"I know that the number of boxes that can be delivered at once by FBA was 200 because of COVID-19, and recently increased to 5000 cases again. I’d like to selling Instant Ramen with FBA.Now, is there any problem with selling things with FBA?",https://sellercentral.amazon.com/forums/t/is-the-fba-running-well/630802
Forgot item labels!,Fulfillment By Amazon,General FBA Questions,I can’t believe I did this. I was in such a hurry to ship my products once Amazon finally allowed them in I forgot to label the items.What happens now? Will they label them & charge me for it (hopefully)?Will my items end up in the corner of some forgotten warehouse in Fargo ND?,https://sellercentral.amazon.com/forums/t/forgot-item-labels/613964
DHL vs UPS - IND9 - Inboud Inventory Check-In Times,Fulfillment By Amazon,General FBA Questions,"Hello community,Am I the only one noticing that UPS deliveries to IND9 take few days to get processed while DHL is processed within few hours(usually 2-3 hours)? I’ve noticed this with a bunch of shipments over the past 2 weeks.",https://sellercentral.amazon.com/forums/t/dhl-vs-ups-ind9-inboud-inventory-check-in-times/630800
The order 20 days ago has not been sent yet,Fulfillment By Amazon,FBA Orders and Customer Service,"The order placed by the customer two weeks ago,but warehouse has not been sent to the customer！",https://sellercentral.amazon.com/forums/t/the-order-20-days-ago-has-not-been-sent-yet/618791
"Upload multi-channel Fulfilment Files shows erros, please help",Fulfillment By Amazon,Fulfillment By Amazon,"original-record-numberskuerror-codeerror-typeerror-message0670001FatalMissing header value: AddressCity0670001FatalMissing header value: AddressCountryCode0670001FatalMissing header value: AddressFieldOne0670001FatalMissing header value: AddressName0670001FatalMissing header value: AddressPostalCode0670001FatalMissing header value: AddressStateOrRegion0670001FatalMissing header value: DisplayableOrderComment0670001FatalMissing header value: DisplayableOrderDate0670001FatalMissing header value: DisplayableOrderID0670001FatalMissing header value: MerchantFulfillmentOrderID0670001FatalMissing header value: MerchantFulfillmentOrderItemID0670001FatalMissing header value: MerchantSKU0670001FatalMissing header value: QuantityI did again doload a new files and copy the previous data in and then again shows these…is there anyone who have this situations, your kindly help is much appreciated.jess",https://sellercentral.amazon.com/forums/t/upload-multi-channel-fulfilment-files-shows-erros-please-help/614534
Prepare Shipment Error,Fulfillment By Amazon,Shipping Inventory to Amazon,I’m getting this error for this 1 SKU when trying to send in products to Amazon. Not sure how to fix this issue. ThanksPrepare Shipment Error.jpg1846×836 164 KB  for any help.,https://sellercentral.amazon.com/forums/t/prepare-shipment-error/630649
Outer tracking reference,Fulfillment By Amazon,General FBA Questions,"We sell mainly on Amazon USA via FBA. We sometimes get customer returns which are marked as damaged or unfillable and we request them to be returned to us. As we are based in the UK we use a returns company in the US. These returns have an outer tracking reference and we need to be able to identify the item with a price, commodity code, date sent to the US etc but we can’t do this. This needs to be done before the US returns company can ship them back to us. Can anyone please tell us how to identify an item using an outer tracking reference number or a return reference.Many thanks Giftware Ireland",https://sellercentral.amazon.com/forums/t/outer-tracking-reference/630512
